Date,Hour,Central/Western,Southern,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Tseung Kwan O,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,North,Tap Mun,Causeway Bay,Central,Mong Kok
,21,2,2,2,3,2,3,2,3,2,2,2,2,3,2,2,3,3,3
,22,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,3,3,3
,23,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,3,3,3
,24,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,3,3,2
,Daily Max,3,3,3,3,3,3,2,3,2,3,3,2,3,2,2,3,3,3
2024-08-15,01,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,3,3,2
,02,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,3,3,2
,03,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,3,2
,04,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2
,05,2,2,2,2*,2,2*,2,2,2,2,2,2,1*,2,1,2,2,2
,06,2,1,2,2*,2,2*,2,2,2,2,2,2,1*,2,1,2,2,2
,07,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2
,08,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,10,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2
,11,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,3
,12,2,2*,2,2*,2,3,2,2,2,2,3,2*,2,2,2,3,2,3
,13,2,2*,2,2*,2,3,2,2,2,2,3,2*,2,2,2,3,2,3
,14,2,2*,2,2*,2,3,2,2,2,2,3,2*,2,2,2,3,2,3
,15,2,2*,2,3,3,3,2,2,2*,2,3,2*,2,2,2,3,3,3
,16,2,3,3,3,3,3,2,3,2,3,3,2*,2,2,2,3,3,3
,17,2,3,3,3,3,3,2,3,2,3,3,2*,2,2,2,3,3,3
,18,2,3,2,3,3,3,2,3,2,3,3,2*,2,2,2,3,3,3
,19,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,3,2,3
,20,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,3,3,3
,21,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3
,22,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,3,3,3
,23,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,3,3,3
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3
,Daily Max,2,3,3,3,3,3,2,3,2,3,3,2,2,2,2,3,3,3
2024-08-16,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2
,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2
,07,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
,11,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,3,3,3
,12,3,2,2,3,3,3,3,2,2,3,3,3,2,3,2,3,3,3*
,13,3,2,2,3,3,3,3,2,2,3,3,3,2,3,2,3,3,3*
,14,2,2,2,2,2,3,2,2,2,3,3,3,2,3,2,2,2,3*
,15,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3*
,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,Daily Max,3,2,2,3,3,3,3,2,2,3,3,3,2,3,2,3,3,3
2024-08-17,01,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2
,09,2,3,2,2,2,3,2,2,2,3,3,2,2,2,2,3,2,2
,10,2,3,3,3,2,3,2,3,2,3,3,2,2,2,2,3,3,3
,11,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3
,12,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3
,13,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3
,14,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3
,15,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3
,16,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3
,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,18,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
,19,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3
,20,3,2,3,3,3,3,3,3,3,3*,3,3,3,2,2,3,2,3
,21,3,2,3,3,3,3,3,2,2,3*,3,2,3,2,2,3,2,3
,22,3,2,3,3,3,3,3,2,2,3*,3,2,3,2,2,3,2,3
,23,3,2,3,3,2,3,2,2,2,3*,3,2,3,2,2,3,2,3
,24,2,2,3,2,2,3,2,2,2,3*,3,2,2,2,2,2,2,3
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
2024-08-18,01,2,2,2,2,2,3,2,2,2,3*,3,2,2,2,2,2,2,2
,02,2,2,2,2,2,2,2,2,2,2*,3,2,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2*,3,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2*,3,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2*,3,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2*,3,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,2*,3,2,2,2,2,2,2,2
,08,2,2,3,2,2,2,2,2,2,3*,3,2,2,2,2,2,2,2
,09,3,3,3,3,2,3,2,3,2,3*,3,2,3,2,2,2,2,3
,10,3,3,3,3,3,3,2,3,3,3*,3,3,3,3,2,2,2,3
,11,2,3,3,3,2,3,2,3,2,3*,3,3,3,3,2,3,2,2
,12,2,3,3,3,2,3,2,2,2,3*,3,2,2,2,2,3,2,2
,13,3,3,3,3,2,3,2,2,2,3*,3,2,2,2,2,3,2,2
,14,3,3,3,3,2,3,2,3,2,3*,3,3,3,2,2,3,2,3
,15,3,3,3,3,3,3,2,3,3,3*,3,3,3,3,2,3,2,3
,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3
,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,22,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,23,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3
,24,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,2,3
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2024-08-19,01,3,3,3,3,3,3,2,3,2,3,3,2,3,2,2,3,2,3
,02,3,3,3,3,2,3,2,3,2,2,3,2,3,2,2,3,2,2
,03,3,2,3,3,2,3,2,3,2,2,3,2,3,2,2,2,2,2
,04,3,2,3,3,2,3,2,3,2,2,3,2,3,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,10,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2
,11,2,3,3,3,3,3,2,3,2,2,3,2,2,2,2,2,2,3
,12,2,3,3,3,3,3,2,3,2,2,3,2,2*,2,2,3,2,3
,13,2,2,2,3,3,3,2,3*,2,2,3,2,2*,2,2,3,2,3
,14,2,2*,2,3,3,3,2,2*,2,2,3,3,2*,3,2,3,2,3
,15,3,3*,3,3,3,3,2,2*,2,2,3,3,3*,3,2,3,2,3
,16,3,3,3,3,3,3,2,3*,2,2,3,3,3*,2,2,3,2,3
,17,3,3,3,3,3,3,2,3,2,3,3,3,3,2,2,3,3,3
,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,21,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,2,3
,22,3,2,3,3,2,3,2,3,2,3,3,2,3,2,2,3,2,3
,23,2,2,3,3,2,3,2,3,2,2,3,2,2,2,2,3,2,2
,24,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,3,2,2
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
2024-08-20,01,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,02,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,07,2,2,3,2,2,3,2,3,2,3,3,2,2,2,1,2,2,2
,08,3,3,3,3,2,3,2,3,2,3,3,2,2,2,2,3,2,2
,09,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3
,10,3,3,3,3,3,3,3,3,2,2,3,2,3,2,2,3,3,3
,11,2,3,2,3,3,3,3,2,2,2,3,2,2,2,2,3,2,3
,12,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,3,2,3*
,13,2,2,2,2,2,3,2,2,2,2,3*,2,2,2,2,3,2,3*
,14,2,2,2,2,2,3,2,2,2,2,3*,2,2,2,2,3,2,2*
,15,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,3*
,16,3,3,3,3,2,3,2,2,2,2,3,2,2,2,2,3,2,3*
,17,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,3*
,18,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3
,19,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3
,20,2,2,3,3,2,3,2,3,2,2,3,2,2,2,2,3,2,3
,21,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,3
,22,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2
,23,2,2,2,2,2,3,2,2,2,3*,3,2,2,2,2,3,2,2
,24,2,2,2,2,2,3,2,2,2,3*,3,2,2,2,2,3,2,2
,Daily Max,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3
2024-08-21,01,2,2,2,2,2,2,2,2,2,3*,3,2,2,2,2,2,2,2
,02,2,2,2,2,2,2,2,2,2,3*,3,2,2,2,-*,2,2,2
,03,2,2,2,2,2,2,2,2,2,3*,3,2,2,2,-*,2,2,2
,04,2,2,2,2,2,2,2,2,2,2*,3,2,2,2,1,2,2,2
,05,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2
,06,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2
,07,2,2,2,2,2,2,2,2,2,2*,3,2,2,2,2,2,2,2
,08,2,2,2,2,2,2,2,2,2,2*,3,2,2,2,2,2,2,2
,09,2,2,2,2,2,2,2,2,2,3*,3,2,2,2,2,2,2,2
,10,2,2,2,2,2,3,2,2,2,3*,3,2,2,2,2,3,2,2
,11,2,2,2,2,2,3,2,2,2,3*,3,2,2,2,2,3,2,2
,12,2,2,2,2,2,3,2,2,2,3*,3,2,2,2*,2,3,2,3
,13,2,2,2,2*,2,3,2,2,2,3*,3,2,2,2*,2,3,2*,3
,14,2,2,2,2*,2,3,2,2,2,3,3,2,2,2*,2,3,2*,3
,15,2,2,2,2,2,3,2,2,2,3,3,2,2,2*,2,3,2*,3
,16,2,3,2*,3,3,3,3,2,2,3,3,2,2,2,2,3,3*,3
,17,2,3,3*,3,3,3,3,2,3,3,3*,2,2,2,2,3,3,3
,18,3,3,3,3,3,3,3,2,2,3,3*,2,3,2,2,3,3,3
,19,3,3,3,3,3,3,3,2,2,3,3*,2,3,2,2,3,3,3
,20,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,3,3,3
,21,3,2,3,3,3,3,3,3,2,3,3,2,2,2,2,3,3,3
,22,3,2,3,3,3,3,3,3,2,3,3,2,2,2,1,3,3,3
,23,3,2,3,3,3,3,3,3,2,3,3,2,2,2,1,3,3,3
,24,3,1,2,3,3,3,3,2,3*,2,3,2,2,2,1,3,3,3
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3
2024-08-22,01,3,1,2,2,3,2,3,2,3*,2,2,2,2,2,1,3,3,3
,02,3,1,2,2,3,2,2*,2,2*,2,2,2,2,2,1,3,3,3
,03,2,1,2,2,3,2,2*,2,2*,2,2,2,2,2,1,3,3,2
,04,2,1,2,2,3,2,2,2,2*,2,2,2,2,2,1,2,2,2
,05,2,1,2,2,2*,2,2,2,2*,2,2,2,2,2,1,2,2,2
,06,2,1,2,2,2*,2,2,2,2*,2,2,2,2,2,1,2,2,2
,07,2,1,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,08,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,09,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
,12,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,3*,3,2
,13,2,2,2,2,2,2,2,2,2,2*,2,2*,2,2,2,3*,2,2
,14,2,2,2,2,2,2,2,2,2,2,2,2*,2,2,2,3,2,2
,15,2,2,2,2,2,2,2,2,2,2,2,2*,2,3,2,3,2,2
,16,2,2,2,2,2,3,2,2,2,2,3,2*,2,3,2,3,2,2
,17,2,2,2,2,2,3,2,2,2,2,3,2*,2,2,2,3,2,3
,18,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,3
,19,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3
,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,21,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,22,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,23,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,24,2,1,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,Daily Max,3,2,2,2,3,3,3,2,3,3,3,2,2,3,2,3,3,3
2024-08-23,01,2,1,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,3,2
,02,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,3,2
,03,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,04,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,05,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,06,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,07,2,2,2,2,2,2,1,2,2*,2,2,2,2,2,1,2,2,2
,08,2,2,2,2,2,2,1,2,2*,2,2,2,2,2,1,2,2,2
,09,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,2,2,2
,10,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,1,3,2,2
,11,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,2,3,2,2
,12,2,2*,2,2,2,2,2,2,2*,2,3,2,2,2,2,3,2,2
,13,2,2*,2,2,2,3,2,2,3*,3,3,2,2,2,2,3,2,2
,14,2,2*,3,3,3,3,3,3,3*,3,4,3,3,3,2,3,3,3
,15,3,2*,3,3,3,3,3,3,4*,4,4,3,3,3,2,4,3,3
,16,3,2,3,3,3,3,3,3,4*,4,5,4,3,3,2,3,3,3
,17,2,3,3,3,3,3,3,3,3,4,4,3,3,4,2,3,3,3
,18,2,3,3,3,2,3,3,3,3,4,4,3,3,4,2,3,3,3
,19,2,3,3,3,2,3,2,3,3,3,3,3,3,3,2,3,2,3
,20,2,2,2,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3
,21,2,2,2,2,2,3,2,2,2,3,3,3,2,3,2,3,3,2
,22,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,3,3,2
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,2
,24,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2
,Daily Max,3,3,3,3,3,3,3,3,4,4,5,4,3,4,2,4,3,3
2024-08-24,01,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,02,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,05,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
,06,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
,07,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
,08,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
,09,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,12,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2
,13,2,3,2,3,2,2,2,2,2,3,3,3,3,3,2,3,2,3
,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,15,3,3,3,3,3,3,3,3,4,4,4,4,3,4,3,4,3,3
,16,4,4,3,3,4,4,3,4,5,4,4,4,4,5,4,4,4,4
,17,4,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4,4
,18,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4
,19,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4
,20,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
,21,3,3,4,4,3,3,3,4,3,4,4,4,3,4,3,4,3,3
,22,3,2,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3
,23,2,2,3,3,2,2,2,3,3,3,3,3,2,3,2,3,3,2
,24,2,2,2,3,2,2,2,3,2,3,3,3,2,3,2,2,2,2
,Daily Max,4,4,4,4,4,4,4,4,5,4,4,5,4,5,4,4,4,4
2024-08-25,01,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2
,02,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
,06,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2
,07,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2
,08,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,12,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2
,13,2,3,2,2,2,2,2,3,2,3,3,3,2,3,3,3,2,3
,14,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3
,15,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3
,16,2,3,3,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3
,17,2,3,3,3,2,3,3,3,3,4,4,3,3,4,3,3,2,3
,18,2,3,3,3,2,3,3,3,3,4,4,3,2,4,3,3,2,3
,19,2,2,2,2,2,3,2,2,3,4,4,3,2,3,2,3,2,3
,20,2,2,2,2,2,3,2,3,3,3,4,3,2,3,2,3,2,3
,21,2,2,2,2,2,2,2,3,3,3,4,3,2,3,2,3,2,2
,22,2,2,2,2,2,3,2,3,3,3,3,3,2,3,2,3,3,2
,23,2,2,2,2,2,3,2,2,3,3,3,3,2,3,2,3,3,2
,24,2,2,2,2,2,3,2,2,2,3,3,3,2,3,2,3,2,2
,Daily Max,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3
2024-08-26,01,3,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2
,02,2,2,2,2,2,2,2,2,3*,2,3,3,2,3,2,2,2,2
,03,2,2,2,2,2,2,2,2,2*,2,2,2*,2,2,1,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,07,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
,08,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
,11,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2
,12,2,2,2,2,2*,2,2,2,3,3,3,2,2,3,3,3,3,3*
,13,3,3,2,3,3*,3,3,3,3*,4,4,3,3,4,3,3,3,3*
,14,3,3,3,3,4,3,3,3,5*,5,4,4,3,4,3,4,3,4*
,15,4,4,3,3,4,3,4,3,6,6,5,4,4,4,4,4,4,4*
,16,5,4,4,4,4,4*,4,4,7,6,5,5,4,5,4,5,5,5
,17,5,4,4,4,5,5*,5,4,7,6,5,5,5,6,5,5,5,5
,18,5,4,5,5,5,5,5,4,6,6,5,6,5,6,4,5,5,5
,19,4,4,4,5,4,4,4,4,5,5,5,6,5,6,4,4,4,4
,20,4,3,4,4,3,4,4,4,5,4,4,5,4,6,3,4,3,4
,21,3,3,3,3,3,3,3,4,4,4,4,4,3,5,3,3,3,3
,22,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3
,23,2,2,3,3,2,3,2,3,3,3,3,3,3,3,2,3,2,2
,24,2,2,2,2,2,2,2,3,2,3,3,3,2,3,2,3,2,2
,Daily Max,5,4,5,5,5,5,5,4,7,6,5,6,5,6,5,5,5,5
2024-08-27,01,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,3,2,2
,02,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2
,03,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,04,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,05,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,06,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,08,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
,09,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,10,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
,11,2,2,2,2,2,3,2,2,2,3,3,2,2,3,2,3,2,2
,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
,13,3,3,3,4,3,4,3,3,3,3,4,4,3,4,2*,4,3,3
,14,4,4,4,4,4,4,4,4,4,4,4,5,4,5,3*,4,4,4
,15,4,4,4,4,5,4,4,4,4,4,5,5,4,6,4,5,4,5
,16,5,5,5,4,5,5,4,5,5,5,5,5,5,6,5,5,4,5
,17,5,5,5,5,5,5,5,5,5,5,5*,5,5,6,6,5,4,5
,18,5,5,5,5,5,5,5,5,6,5,6*,6,5,6,5,5,4,5
,19,5,4,5,5,4,5,4,5,6,5,5*,5,5,6,5,5,4,5
,20,4,4,4,5,4,4,4,5,5,5,5,5,4,6,4,4,4,5
,21,4,4,4,4,4,4,4,4,4,5,4,5,4,5,3,4,4,4
,22,4,3,4,4,4,4,3,4,4,4,4,5,4,4,3,4,3,4
,23,4,3,4,4,3,4,3,4,4,4,4,4,4,4,2,4,3,4
,24,4,3,4,4,3,3,3,4,3,4,4,4,3,4,2,3,3,3
,Daily Max,5,5,5,5,5,5,5,5,6,5,6,6,5,6,6,5,4,5
2024-08-28,01,4,3,3,4,3,3,3,4,3,4,4,4,3,3,2,3,3,3
,02,3,3,3,4,3,3,3,3,3,4,3*,3,3,3,2,3,3,3
,03,3,3,3,4,3,3,2,3,3,3,3*,3,3,3,2,3,3*,3
,04,4,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3
,05,4,3,3,3,3,3,2,3,3,4,3,3,3,3,2,3,3,3
,06,3,3,3,3,3,3,2,3,3,4,3,3,3,3,2,3,3,3
,07,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3
,08,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3
,09,4,3,3,3,3,4,3,3,3,4,3,3,3,3,2,4,3,3
,10,4,3,4,4,4,4,3,4,3,4,4,4,3,4,2,4,4,4
,11,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4
,12,5,4,5,5,4,5,4,5,5,5,5,5,5,5,4,5,4,4
,13,5,5,5,6,5,5,5,5,6,6,5,6,5,6,5,5,5,5
,14,6,5,6,6,6,6,6,6,7,7,6,6,6,7,5,6,5,5
,15,6,6,6,7,6,6,7,7,9,8,8,8,7,8,6,6,5,6
,16,6,6,6,7,6,6,7,7,9,8,8,8,7,9,7,6,5,6
,17,6,6,6,7,6,6,6,7,9,8,8,8,7,9,7,6,5,6
